session_id,user_id,session_start,session_end,device_type
2007,509,2024-04-26 22:50:00,2024-04-26 23:14:00,desktop
2008,510,2024-04-15 21:25:00,2024-04-15 21:30:00,mobile
2009,510,2024-03-26 20:14:00,2024-03-26 20:43:00,mobile
2010,510,2024-03-21 20:55:00,2024-03-21 21:02:00,mobile
2011,510,2024-04-05 14:59:00,2024-04-05 15:20:00,mobile
2012,510,2024-04-14 20:40:00,2024-04-14 20:56:00,mobile
2013,511,2024-04-09 18:03:00,2024-04-09 18:21:00,mobile
2014,511,2024-04-27 07:01:00,2024-04-27 07:13:00,mobile
2015,512,2024-02-05 21:55:00,2024-02-05 22:05:00,mobile
2016,512,2024-01-14 07:50:00,2024-01-14 08:02:00,desktop
2017,512,2024-01-10 07:00:00,2024-01-10 07:11:00,mobile
2018,514,2024-03-16 13:51:00,2024-03-16 14:15:00,mobile
2019,514,2024-03-14 07:09:00,2024-03-14 07:31:00,desktop
2020,514,2024-03-30 14:21:00,2024-03-30 14:47:00,mobile
2021,514,2024-03-22 11:30:00,2024-03-22 11:54:00,mobile
2022,514,2024-03-19 14:13:00,2024-03-19 14:18:00,desktop
2023,514,2024-03-22 17:55:00,2024-03-22 18:22:00,mobile
2024,514,2024-03-15 21:34:00,2024-03-15 21:42:00,mobile
2025,515,2024-04-15 17:09:00,2024-04-15 17:39:00,mobile
2026,515,2024-04-08 16:02:00,2024-04-08 16:30:00,desktop
2027,515,2024-04-15 17:17:00,2024-04-15 17:40:00,mobile
2028,515,2024-04-22 11:23:00,2024-04-22 11:54:00,mobile
2029,515,2024-04-13 21:58:00,2024-04-13 22:08:00,desktop
2030,516,2024-02-10 12:41:00,2024-02-10 12:52:00,mobile
2031,516,2024-03-03 20:36:00,2024-03-03 20:56:00,mobile
2032,516,2024-02-05 13:09:00,2024-02-05 13:18:00,desktop
2033,516,2024-02-20 15:07:00,2024-02-20 15:32:00,mobile
2034,517,2024-01-24 20:52:00,2024-01-24 21:25:00,mobile
2035,517,2024-01-26 21:17:00,2024-01-26 21:43:00,desktop
2036,517,2024-01-13 09:27:00,2024-01-13 09:32:00,mobile
2037,517,2024-01-13 08:38:00,2024-01-13 09:01:00,mobile
2038,518,2024-04-03 18:36:00,2024-04-03 18:49:00,mobile
2039,518,2024-03-25 13:10:00,2024-03-25 13:15:00,mobile
2040,518,2024-04-01 16:33:00,2024-04-01 16:44:00,mobile
2041,518,2024-03-09 09:37:00,2024-03-09 09:51:00,mobile
2042,518,2024-03-15 16:29:00,2024-03-15 16:44:00,mobile
2043,519,2024-03-21 07:40:00,2024-03-21 07:53:00,mobile
2044,519,2024-03-05 17:20:00,2024-03-05 17:29:00,mobile
2045,519,2024-03-18 10:48:00,2024-03-18 11:08:00,desktop
2046,520,2024-03-30 21:38:00,2024-03-30 21:44:00,mobile
2047,520,2024-04-11 21:05:00,2024-04-11 21:11:00,mobile
2048,520,2024-03-31 18:00:00,2024-03-31 18:05:00,mobile
2049,521,2024-02-14 11:13:00,2024-02-14 11:19:00,mobile
2050,521,2024-02-14 09:54:00,2024-02-14 09:59:00,mobile
2051,521,2024-02-15 10:14:00,2024-02-15 10:46:00,mobile
2052,521,2024-02-07 11:18:00,2024-02-07 11:33:00,mobile
2053,521,2024-02-17 18:18:00,2024-02-17 18:37:00,mobile
2054,521,2024-02-27 21:11:00,2024-02-27 21:33:00,mobile
2055,521,2024-02-13 17:33:00,2024-02-13 17:53:00,desktop
2056,521,2024-02-15 19:56:00,2024-02-15 20:29:00,mobile
2057,522,2024-02-05 13:57:00,2024-02-05 14:31:00,mobile
2058,522,2024-02-28 13:49:00,2024-02-28 14:14:00,desktop
2059,522,2024-02-14 15:46:00,2024-02-14 15:54:00,desktop
2060,522,2024-02-19 18:39:00,2024-02-19 18:51:00,mobile
2061,523,2024-04-23 18:00:00,2024-04-23 18:19:00,desktop
2062,523,2024-04-20 14:49:00,2024-04-20 15:13:00,desktop
2063,523,2024-04-12 12:21:00,2024-04-12 12:37:00,desktop
2064,523,2024-04-24 10:35:00,2024-04-24 11:09:00,mobile
2065,523,2024-04-27 08:45:00,2024-04-27 08:52:00,desktop
2066,524,2024-02-01 10:22:00,2024-02-01 10:51:00,mobile
2067,524,2024-02-18 19:30:00,2024-02-18 19:52:00,mobile
2068,524,2024-02-11 10:00:00,2024-02-11 10:13:00,mobile
2069,524,2024-02-11 22:07:00,2024-02-11 22:26:00,desktop
2070,524,2024-01-27 12:17:00,2024-01-27 12:37:00,mobile
2071,524,2024-02-09 22:02:00,2024-02-09 22:30:00,mobile
2072,524,2024-01-22 09:25:00,2024-01-22 09:54:00,mobile
2073,525,2024-02-28 13:19:00,2024-02-28 13:41:00,mobile
2074,525,2024-02-29 11:13:00,2024-02-29 11:45:00,mobile
2075,525,2024-02-15 17:38:00,2024-02-15 17:54:00,mobile
2076,526,2024-02-08 11:56:00,2024-02-08 12:27:00,mobile
2077,526,2024-01-16 17:13:00,2024-01-16 17:40:00,mobile
2078,526,2024-01-27 11:54:00,2024-01-27 12:21:00,mobile
2079,526,2024-01-31 19:46:00,2024-01-31 20:04:00,mobile
2080,526,2024-01-14 10:30:00,2024-01-14 10:47:00,mobile
2081,526,2024-02-09 13:29:00,2024-02-09 13:54:00,mobile
2082,526,2024-02-01 15:03:00,2024-02-01 15:12:00,mobile
2083,527,2024-03-25 10:20:00,2024-03-25 10:37:00,mobile
2084,528,2024-02-15 17:04:00,2024-02-15 17:30:00,desktop
2085,528,2024-01-29 20:25:00,2024-01-29 20:34:00,desktop
2086,529,2024-03-26 14:59:00,2024-03-26 15:12:00,mobile
2087,529,2024-04-03 19:19:00,2024-04-03 19:38:00,mobile
2088,530,2024-02-18 09:02:00,2024-02-18 09:34:00,mobile
2089,530,2024-03-18 16:53:00,2024-03-18 17:02:00,desktop
2090,530,2024-02-23 20:13:00,2024-02-23 20:42:00,mobile
2091,530,2024-02-25 22:07:00,2024-02-25 22:30:00,mobile
2092,530,2024-03-17 15:10:00,2024-03-17 15:27:00,mobile
2093,530,2024-03-12 09:25:00,2024-03-12 09:50:00,mobile
2094,531,2024-02-09 14:13:00,2024-02-09 14:41:00,mobile
2095,531,2024-02-17 17:28:00,2024-02-17 17:40:00,mobile
2096,531,2024-03-06 19:25:00,2024-03-06 19:47:00,mobile
2097,531,2024-02-29 13:47:00,2024-02-29 13:57:00,mobile
2098,532,2024-03-31 15:39:00,2024-03-31 16:02:00,mobile
2099,532,2024-03-22 10:13:00,2024-03-22 10:39:00,desktop
2100,532,2024-04-01 09:23:00,2024-04-01 09:57:00,mobile
2101,532,2024-04-15 18:09:00,2024-04-15 18:30:00,mobile
2102,532,2024-04-12 07:51:00,2024-04-12 08:16:00,mobile
2103,533,2024-02-01 12:00:00,2024-02-01 12:09:00,mobile
2104,533,2024-01-29 09:07:00,2024-01-29 09:21:00,mobile
2105,533,2024-02-05 10:35:00,2024-02-05 10:50:00,desktop
2106,533,2024-02-22 16:30:00,2024-02-22 16:59:00,desktop
2107,533,2024-01-30 11:40:00,2024-01-30 11:53:00,mobile
2108,533,2024-01-25 10:07:00,2024-01-25 10:40:00,mobile
2109,534,2024-02-04 22:39:00,2024-02-04 23:09:00,mobile
2110,534,2024-02-16 13:55:00,2024-02-16 14:20:00,mobile
2111,535,2024-03-11 21:51:00,2024-03-11 21:57:00,mobile
2112,535,2024-03-15 13:07:00,2024-03-15 13:40:00,mobile
2113,535,2024-03-30 12:19:00,2024-03-30 12:29:00,desktop
2114,536,2024-03-07 12:56:00,2024-03-07 13:05:00,desktop
2115,536,2024-02-07 18:34:00,2024-02-07 18:44:00,mobile
2116,536,2024-02-13 11:52:00,2024-02-13 12:22:00,mobile
2117,537,2024-01-28 10:21:00,2024-01-28 10:52:00,mobile
2118,537,2024-01-25 21:59:00,2024-01-25 22:15:00,mobile
2119,537,2024-02-08 16:37:00,2024-02-08 17:09:00,desktop
2120,538,2024-03-19 22:10:00,2024-03-19 22:24:00,desktop
2121,538,2024-03-04 20:17:00,2024-03-04 20:24:00,desktop
2122,538,2024-03-12 09:39:00,2024-03-12 10:10:00,mobile
2123,538,2024-03-08 22:05:00,2024-03-08 22:24:00,mobile
2124,538,2024-03-04 21:30:00,2024-03-04 22:03:00,mobile
2125,539,2024-01-29 18:14:00,2024-01-29 18:44:00,desktop
2126,540,2024-01-31 15:30:00,2024-01-31 15:37:00,desktop
2127,540,2024-02-17 08:16:00,2024-02-17 08:48:00,mobile
2128,541,2024-04-12 14:20:00,2024-04-12 14:27:00,mobile
2129,541,2024-04-24 14:06:00,2024-04-24 14:16:00,mobile
2130,541,2024-03-29 16:48:00,2024-03-29 17:09:00,mobile
2131,541,2024-04-27 14:39:00,2024-04-27 14:57:00,mobile
2132,541,2024-04-01 07:14:00,2024-04-01 07:43:00,mobile
2133,541,2024-04-17 09:54:00,2024-04-17 10:03:00,mobile
2134,542,2024-02-17 11:28:00,2024-02-17 11:37:00,mobile
2135,542,2024-02-26 10:23:00,2024-02-26 10:46:00,mobile
2136,542,2024-01-30 13:16:00,2024-01-30 13:22:00,desktop
2137,542,2024-02-15 17:02:00,2024-02-15 17:35:00,desktop
2138,542,2024-02-20 17:28:00,2024-02-20 17:50:00,mobile
2139,543,2024-02-07 21:20:00,2024-02-07 21:44:00,mobile
2140,543,2024-02-06 11:00:00,2024-02-06 11:19:00,mobile
2141,543,2024-02-16 20:58:00,2024-02-16 21:21:00,mobile
2142,544,2024-03-23 07:12:00,2024-03-23 07:27:00,mobile
2143,544,2024-03-21 09:57:00,2024-03-21 10:26:00,mobile
2144,544,2024-03-18 19:13:00,2024-03-18 19:22:00,desktop
2145,544,2024-03-23 13:58:00,2024-03-23 14:26:00,desktop
2146,544,2024-03-28 12:26:00,2024-03-28 12:36:00,desktop
2147,545,2024-03-26 10:54:00,2024-03-26 11:03:00,desktop
2148,545,2024-04-12 07:05:00,2024-04-12 07:36:00,mobile
2149,545,2024-04-15 22:16:00,2024-04-15 22:34:00,mobile
2150,546,2024-04-03 10:57:00,2024-04-03 11:24:00,desktop
2151,546,2024-04-16 12:44:00,2024-04-16 13:00:00,mobile
2152,546,2024-04-25 09:13:00,2024-04-25 09:35:00,desktop
2153,547,2024-04-25 08:11:00,2024-04-25 08:31:00,mobile
2154,547,2024-04-21 21:06:00,2024-04-21 21:38:00,mobile
2155,547,2024-04-05 21:05:00,2024-04-05 21:15:00,desktop
2156,547,2024-04-05 20:26:00,2024-04-05 20:47:00,mobile
2157,547,2024-04-16 19:55:00,2024-04-16 20:28:00,mobile
2158,547,2024-04-13 17:39:00,2024-04-13 18:07:00,desktop
2159,547,2024-04-15 19:42:00,2024-04-15 20:07:00,mobile
2160,547,2024-04-17 17:45:00,2024-04-17 18:16:00,desktop
2161,548,2024-01-13 10:11:00,2024-01-13 10:32:00,mobile
2162,548,2024-01-30 22:03:00,2024-01-30 22:15:00,desktop
2163,548,2024-02-06 21:27:00,2024-02-06 21:40:00,mobile
2164,549,2024-03-22 20:18:00,2024-03-22 20:39:00,mobile
2165,549,2024-03-08 08:54:00,2024-03-08 09:26:00,desktop
2166,550,2024-02-02 10:09:00,2024-02-02 10:34:00,desktop
2167,550,2024-02-10 20:14:00,2024-02-10 20:28:00,desktop
2168,550,2024-01-30 13:04:00,2024-01-30 13:33:00,mobile
2169,551,2024-03-16 21:18:00,2024-03-16 21:33:00,mobile
2170,551,2024-03-03 19:46:00,2024-03-03 20:03:00,mobile
2171,551,2024-03-02 11:01:00,2024-03-02 11:35:00,mobile
2172,551,2024-03-08 20:18:00,2024-03-08 20:46:00,mobile
2173,551,2024-03-15 10:23:00,2024-03-15 10:44:00,mobile
2174,551,2024-03-11 21:27:00,2024-03-11 21:49:00,mobile
2175,551,2024-03-16 12:55:00,2024-03-16 13:26:00,mobile
2176,551,2024-02-29 16:07:00,2024-02-29 16:40:00,desktop
2177,552,2024-01-30 11:33:00,2024-01-30 12:05:00,mobile
2178,552,2024-01-19 17:12:00,2024-01-19 17:20:00,mobile
2179,552,2024-02-01 18:43:00,2024-02-01 19:04:00,mobile
2180,552,2024-02-06 21:55:00,2024-02-06 22:16:00,desktop
2181,553,2024-03-08 22:31:00,2024-03-08 22:40:00,mobile
2182,553,2024-03-14 08:54:00,2024-03-14 09:21:00,mobile
2183,554,2024-01-31 22:05:00,2024-01-31 22:31:00,mobile
2184,554,2024-02-12 10:02:00,2024-02-12 10:23:00,desktop
2185,554,2024-01-20 09:19:00,2024-01-20 09:46:00,mobile
2186,554,2024-01-26 20:24:00,2024-01-26 20:43:00,desktop
2187,554,2024-02-07 08:56:00,2024-02-07 09:25:00,mobile
2188,554,2024-01-30 09:09:00,2024-01-30 09:27:00,mobile
2189,555,2024-04-04 07:33:00,2024-04-04 07:56:00,mobile
2190,556,2024-01-15 22:49:00,2024-01-15 22:56:00,desktop
2191,556,2024-01-18 14:57:00,2024-01-18 15:31:00,mobile
2192,557,2024-03-31 09:03:00,2024-03-31 09:37:00,mobile
2193,557,2024-03-31 15:56:00,2024-03-31 16:14:00,desktop
2194,557,2024-03-26 12:19:00,2024-03-26 12:28:00,mobile
2195,557,2024-03-20 08:42:00,2024-03-20 08:53:00,mobile
2196,558,2024-02-08 08:57:00,2024-02-08 09:03:00,mobile
2197,559,2024-03-24 07:34:00,2024-03-24 07:54:00,mobile
2198,559,2024-04-04 22:32:00,2024-04-04 22:40:00,mobile
2199,559,2024-04-06 15:29:00,2024-04-06 15:41:00,mobile
2200,559,2024-03-29 21:00:00,2024-03-29 21:19:00,desktop
2201,560,2024-03-20 21:39:00,2024-03-20 22:10:00,mobile
2202,560,2024-03-13 16:18:00,2024-03-13 16:34:00,desktop
2203,561,2024-04-04 10:23:00,2024-04-04 10:36:00,mobile
2204,561,2024-04-09 21:14:00,2024-04-09 21:24:00,mobile
2205,561,2024-04-19 14:28:00,2024-04-19 14:53:00,mobile
2206,561,2024-04-16 07:23:00,2024-04-16 07:53:00,mobile
2207,562,2024-02-12 20:14:00,2024-02-12 20:32:00,mobile
2208,562,2024-02-11 20:02:00,2024-02-11 20:24:00,desktop
2209,562,2024-02-06 12:48:00,2024-02-06 13:15:00,mobile
2210,562,2024-01-29 10:12:00,2024-01-29 10:43:00,mobile
2211,562,2024-01-28 19:55:00,2024-01-28 20:01:00,mobile
2212,562,2024-01-23 22:23:00,2024-01-23 22:56:00,mobile
2213,562,2024-01-19 08:01:00,2024-01-19 08:25:00,mobile
2214,563,2024-04-06 16:02:00,2024-04-06 16:20:00,mobile
2215,563,2024-03-24 16:12:00,2024-03-24 16:20:00,mobile
2216,563,2024-03-12 16:39:00,2024-03-12 17:06:00,mobile
2217,563,2024-04-08 13:41:00,2024-04-08 13:48:00,mobile
2218,563,2024-03-17 21:16:00,2024-03-17 21:50:00,mobile
2219,563,2024-03-26 21:17:00,2024-03-26 21:45:00,desktop
2220,563,2024-03-31 11:25:00,2024-03-31 11:37:00,mobile
2221,564,2024-01-22 19:07:00,2024-01-22 19:18:00,mobile
2222,564,2024-01-17 13:47:00,2024-01-17 14:21:00,mobile
2223,564,2024-01-31 20:33:00,2024-01-31 21:03:00,mobile
2224,564,2024-02-03 22:48:00,2024-02-03 23:16:00,mobile
2225,565,2024-02-24 12:09:00,2024-02-24 12:35:00,mobile
2226,566,2024-03-07 12:55:00,2024-03-07 13:07:00,mobile
2227,566,2024-03-17 07:52:00,2024-03-17 08:09:00,mobile
2228,566,2024-03-17 21:01:00,2024-03-17 21:33:00,mobile
2229,567,2024-04-16 19:04:00,2024-04-16 19:20:00,mobile
2230,567,2024-04-23 12:08:00,2024-04-23 12:29:00,desktop
2231,567,2024-04-06 19:04:00,2024-04-06 19:37:00,mobile
2232,567,2024-04-10 09:27:00,2024-04-10 09:37:00,desktop
2233,567,2024-04-07 17:10:00,2024-04-07 17:23:00,mobile
2234,567,2024-04-08 18:05:00,2024-04-08 18:10:00,desktop
2235,567,2024-04-13 21:33:00,2024-04-13 21:54:00,mobile
2236,568,2024-03-09 10:37:00,2024-03-09 10:42:00,mobile
2237,569,2024-02-05 19:19:00,2024-02-05 19:49:00,mobile
2238,569,2024-01-31 15:47:00,2024-01-31 16:03:00,mobile
2239,569,2024-02-09 08:58:00,2024-02-09 09:22:00,mobile
2240,570,2024-02-02 16:08:00,2024-02-02 16:40:00,mobile
2241,570,2024-01-16 10:55:00,2024-01-16 11:02:00,mobile
2242,570,2024-02-02 13:19:00,2024-02-02 13:29:00,mobile
2243,570,2024-01-25 08:29:00,2024-01-25 08:42:00,mobile
2244,571,2024-03-10 20:16:00,2024-03-10 20:22:00,desktop
2245,571,2024-03-23 13:53:00,2024-03-23 14:26:00,mobile
2246,571,2024-03-13 12:26:00,2024-03-13 12:37:00,desktop
2247,571,2024-03-04 13:31:00,2024-03-04 13:46:00,mobile
2248,571,2024-03-02 12:11:00,2024-03-02 12:30:00,mobile
2249,571,2024-03-02 08:55:00,2024-03-02 09:19:00,mobile
2250,572,2024-02-11 21:37:00,2024-02-11 21:44:00,mobile
2251,572,2024-02-18 19:09:00,2024-02-18 19:25:00,desktop
2252,573,2024-02-24 13:10:00,2024-02-24 13:24:00,mobile
2253,573,2024-03-20 19:28:00,2024-03-20 19:38:00,desktop
2254,573,2024-03-05 15:25:00,2024-03-05 15:49:00,mobile
2255,573,2024-03-06 19:13:00,2024-03-06 19:25:00,desktop
2256,574,2024-02-18 09:54:00,2024-02-18 10:24:00,mobile
2257,574,2024-02-19 19:07:00,2024-02-19 19:28:00,mobile
2258,574,2024-03-05 22:41:00,2024-03-05 23:06:00,mobile
2259,575,2024-03-27 08:28:00,2024-03-27 08:43:00,mobile
2260,575,2024-03-18 19:59:00,2024-03-18 20:24:00,mobile
2261,575,2024-03-01 07:25:00,2024-03-01 07:53:00,mobile
2262,575,2024-03-06 13:56:00,2024-03-06 14:13:00,desktop
2263,575,2024-03-13 15:41:00,2024-03-13 15:54:00,mobile
2264,576,2024-02-10 08:39:00,2024-02-10 09:05:00,mobile
2265,576,2024-02-20 13:18:00,2024-02-20 13:30:00,mobile
2266,576,2024-02-08 19:28:00,2024-02-08 19:58:00,desktop
2267,576,2024-02-23 19:40:00,2024-02-23 19:54:00,mobile
2268,577,2024-01-22 14:43:00,2024-01-22 15:13:00,desktop
2269,577,2024-01-26 09:33:00,2024-01-26 09:54:00,mobile
2270,578,2024-01-29 20:19:00,2024-01-29 20:28:00,desktop
2271,578,2024-01-28 17:31:00,2024-01-28 17:53:00,mobile
2272,578,2024-01-09 19:27:00,2024-01-09 19:49:00,mobile
2273,578,2024-01-08 22:12:00,2024-01-08 22:40:00,mobile
2274,578,2024-01-10 16:39:00,2024-01-10 16:59:00,mobile
2275,579,2024-02-21 07:07:00,2024-02-21 07:37:00,mobile
2276,579,2024-02-20 13:01:00,2024-02-20 13:11:00,mobile
2277,580,2024-04-05 16:37:00,2024-04-05 17:08:00,mobile
2278,580,2024-04-22 19:51:00,2024-04-22 20:23:00,mobile
2279,581,2024-04-06 13:37:00,2024-04-06 13:42:00,desktop
2280,581,2024-03-26 09:08:00,2024-03-26 09:22:00,desktop
2281,582,2024-01-18 16:43:00,2024-01-18 17:12:00,mobile
2282,582,2024-02-03 13:37:00,2024-02-03 13:53:00,mobile
2283,582,2024-02-14 11:25:00,2024-02-14 11:43:00,desktop
2284,582,2024-01-18 07:52:00,2024-01-18 08:02:00,mobile
2285,582,2024-02-11 11:58:00,2024-02-11 12:29:00,desktop
2286,583,2024-04-11 17:49:00,2024-04-11 18:14:00,desktop
2287,583,2024-03-27 08:25:00,2024-03-27 08:44:00,mobile
2288,583,2024-03-25 12:39:00,2024-03-25 13:08:00,desktop
2289,583,2024-03-23 11:20:00,2024-03-23 11:46:00,mobile
2290,584,2024-01-26 16:04:00,2024-01-26 16:35:00,mobile
2291,584,2024-02-07 22:07:00,2024-02-07 22:35:00,mobile
2292,584,2024-01-26 20:14:00,2024-01-26 20:28:00,desktop
2293,584,2024-01-20 22:38:00,2024-01-20 23:10:00,mobile
2294,585,2024-03-24 22:39:00,2024-03-24 23:03:00,mobile
2295,585,2024-03-21 09:34:00,2024-03-21 09:43:00,mobile
2296,585,2024-03-28 20:20:00,2024-03-28 20:39:00,mobile
2297,586,2024-02-28 18:45:00,2024-02-28 19:00:00,mobile
2298,586,2024-03-25 15:38:00,2024-03-25 15:52:00,mobile
2299,587,2024-01-20 08:05:00,2024-01-20 08:11:00,desktop
2300,588,2024-01-24 12:13:00,2024-01-24 12:20:00,desktop
2301,589,2024-03-16 15:52:00,2024-03-16 16:03:00,desktop
2302,589,2024-03-10 07:11:00,2024-03-10 07:21:00,mobile
2303,589,2024-03-06 21:02:00,2024-03-06 21:08:00,mobile
2304,589,2024-02-23 14:58:00,2024-02-23 15:06:00,mobile
2305,589,2024-02-28 19:01:00,2024-02-28 19:07:00,desktop
2306,589,2024-03-13 12:38:00,2024-03-13 12:54:00,mobile
2307,590,2024-02-06 21:26:00,2024-02-06 21:32:00,desktop
2308,590,2024-01-21 16:27:00,2024-01-21 16:35:00,mobile
2309,590,2024-01-31 16:37:00,2024-01-31 16:57:00,desktop
2310,591,2024-02-21 15:35:00,2024-02-21 16:04:00,mobile
2311,591,2024-02-18 11:38:00,2024-02-18 12:12:00,mobile
2312,591,2024-02-26 17:46:00,2024-02-26 18:11:00,desktop
2313,591,2024-02-26 16:56:00,2024-02-26 17:06:00,desktop
2314,591,2024-02-10 09:00:00,2024-02-10 09:29:00,mobile
2315,592,2024-02-27 18:17:00,2024-02-27 18:22:00,mobile
2316,592,2024-02-19 17:54:00,2024-02-19 18:03:00,mobile
2317,592,2024-02-23 09:27:00,2024-02-23 09:59:00,mobile
2318,592,2024-03-01 15:20:00,2024-03-01 15:38:00,mobile
2319,592,2024-03-07 18:10:00,2024-03-07 18:37:00,mobile
2320,593,2024-01-27 13:26:00,2024-01-27 13:49:00,mobile
2321,593,2024-01-31 18:58:00,2024-01-31 19:14:00,mobile
2322,593,2024-01-11 08:59:00,2024-01-11 09:09:00,mobile
2323,593,2024-02-01 19:46:00,2024-02-01 20:04:00,mobile
2324,594,2024-02-20 15:40:00,2024-02-20 16:00:00,mobile
2325,594,2024-03-12 12:43:00,2024-03-12 12:50:00,mobile
2326,595,2024-02-14 19:37:00,2024-02-14 19:42:00,mobile
2327,595,2024-02-20 12:16:00,2024-02-20 12:39:00,mobile
2328,595,2024-02-10 19:30:00,2024-02-10 19:55:00,mobile
2329,595,2024-01-28 09:40:00,2024-01-28 10:11:00,mobile
2330,595,2024-02-08 09:58:00,2024-02-08 10:20:00,mobile
2331,595,2024-02-23 19:11:00,2024-02-23 19:16:00,mobile
2332,596,2024-03-27 13:40:00,2024-03-27 14:01:00,mobile
2333,597,2024-01-20 18:46:00,2024-01-20 18:58:00,mobile
2334,597,2024-01-07 12:20:00,2024-01-07 12:40:00,desktop
2335,597,2024-01-08 10:15:00,2024-01-08 10:29:00,mobile
2336,597,2024-02-02 11:10:00,2024-02-02 11:43:00,mobile
2337,597,2024-01-10 22:14:00,2024-01-10 22:29:00,mobile
2338,598,2024-02-14 20:23:00,2024-02-14 20:55:00,mobile
2339,598,2024-02-02 16:48:00,2024-02-02 17:05:00,mobile
2340,598,2024-02-21 10:55:00,2024-02-21 11:28:00,desktop
2341,599,2024-02-09 20:41:00,2024-02-09 20:55:00,mobile
2342,599,2024-02-17 08:25:00,2024-02-17 08:52:00,mobile
2343,599,2024-02-10 14:52:00,2024-02-10 15:10:00,desktop
2344,599,2024-02-14 09:13:00,2024-02-14 09:34:00,desktop
2345,600,2024-02-25 16:01:00,2024-02-25 16:16:00,mobile
2346,600,2024-02-08 09:38:00,2024-02-08 10:00:00,mobile
2347,600,2024-02-24 13:57:00,2024-02-24 14:25:00,mobile
2348,601,2024-03-24 17:30:00,2024-03-24 17:40:00,desktop
2349,601,2024-03-27 21:36:00,2024-03-27 21:55:00,desktop
2350,601,2024-04-02 11:27:00,2024-04-02 11:32:00,mobile
2351,601,2024-03-28 13:39:00,2024-03-28 13:45:00,mobile
2352,601,2024-04-14 12:08:00,2024-04-14 12:27:00,desktop
2353,601,2024-04-07 17:45:00,2024-04-07 18:04:00,desktop
2354,602,2024-01-15 17:58:00,2024-01-15 18:22:00,mobile
2355,602,2024-01-25 22:57:00,2024-01-25 23:18:00,desktop
2356,603,2024-03-18 15:23:00,2024-03-18 15:52:00,mobile
2357,603,2024-03-23 20:34:00,2024-03-23 20:55:00,desktop
2358,603,2024-03-17 12:03:00,2024-03-17 12:18:00,desktop
2359,603,2024-04-03 14:01:00,2024-04-03 14:16:00,mobile
2360,603,2024-04-02 21:36:00,2024-04-02 21:53:00,mobile
2361,603,2024-03-11 16:37:00,2024-03-11 17:01:00,mobile
2362,604,2024-03-31 07:42:00,2024-03-31 08:04:00,mobile
2363,604,2024-04-12 20:59:00,2024-04-12 21:04:00,mobile
2364,604,2024-04-20 13:14:00,2024-04-20 13:47:00,desktop
2365,604,2024-04-15 15:33:00,2024-04-15 15:54:00,mobile
2366,605,2024-01-28 13:44:00,2024-01-28 14:01:00,mobile
2367,605,2024-02-03 16:02:00,2024-02-03 16:18:00,mobile
2368,605,2024-01-27 08:12:00,2024-01-27 08:33:00,mobile
2369,606,2024-03-28 08:45:00,2024-03-28 09:05:00,mobile
2370,606,2024-03-27 13:24:00,2024-03-27 13:33:00,desktop
2371,606,2024-03-31 17:48:00,2024-03-31 18:02:00,desktop
2372,606,2024-04-04 10:56:00,2024-04-04 11:02:00,mobile
2373,607,2024-04-02 15:47:00,2024-04-02 16:13:00,mobile
2374,607,2024-04-09 20:08:00,2024-04-09 20:38:00,desktop
2375,607,2024-04-26 11:47:00,2024-04-26 12:02:00,mobile
2376,607,2024-04-25 14:47:00,2024-04-25 14:54:00,mobile
2377,607,2024-04-16 20:40:00,2024-04-16 21:00:00,mobile
2378,608,2024-03-02 21:31:00,2024-03-02 22:05:00,mobile
2379,608,2024-02-17 19:15:00,2024-02-17 19:47:00,mobile
2380,609,2024-01-06 12:27:00,2024-01-06 12:54:00,mobile
2381,609,2024-02-03 07:22:00,2024-02-03 07:54:00,mobile
2382,610,2024-02-23 14:56:00,2024-02-23 15:03:00,mobile
2383,610,2024-02-07 21:16:00,2024-02-07 21:38:00,mobile
2384,610,2024-02-23 13:04:00,2024-02-23 13:34:00,mobile
2385,611,2024-04-03 11:54:00,2024-04-03 12:25:00,mobile
2386,611,2024-03-29 07:39:00,2024-03-29 07:46:00,mobile
2387,611,2024-03-13 17:18:00,2024-03-13 17:33:00,desktop
2388,611,2024-04-07 14:09:00,2024-04-07 14:37:00,mobile
2389,612,2024-02-26 18:58:00,2024-02-26 19:15:00,desktop
2390,612,2024-02-14 19:00:00,2024-02-14 19:26:00,desktop
2391,613,2024-02-13 17:39:00,2024-02-13 18:05:00,mobile
2392,613,2024-02-06 18:05:00,2024-02-06 18:37:00,mobile
2393,614,2024-03-20 20:13:00,2024-03-20 20:43:00,mobile
2394,614,2024-03-30 17:24:00,2024-03-30 17:44:00,desktop
2395,614,2024-03-16 07:02:00,2024-03-16 07:29:00,mobile
2396,614,2024-03-26 22:17:00,2024-03-26 22:36:00,mobile
2397,615,2024-02-25 08:24:00,2024-02-25 08:47:00,desktop
2398,615,2024-03-12 07:26:00,2024-03-12 07:52:00,mobile
2399,615,2024-03-13 07:34:00,2024-03-13 07:47:00,desktop
2400,615,2024-02-26 07:52:00,2024-02-26 08:17:00,desktop
2401,616,2024-02-22 08:09:00,2024-02-22 08:19:00,mobile
2402,616,2024-02-23 21:36:00,2024-02-23 21:52:00,desktop
2403,617,2024-04-05 15:38:00,2024-04-05 15:44:00,mobile
2404,617,2024-04-10 22:24:00,2024-04-10 22:32:00,mobile
2405,617,2024-04-17 19:58:00,2024-04-17 20:07:00,mobile
